9815->,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0.561983471,0.033057851,0,0,0,0,0.404958678,0,0,0,0,0.409090909
9847->,0,0,0,0.125,-0.25,-0.25,0,0,0,0,0,0.75,0.743801653,0.008264463,0,0,0,0,0.247933884,0,0,0,0,0.409090909
10336->,0,-0.125,0,0,0,0,0,0,0,0,0,0.125,0.975206612,0.024793388,0,0,0,0,0,0,0,0,0,0.409090909
10512->,-0.125,-0.125,0,0,0,0,0,0,0,0,0,0,0.520661157,0.223140496,0,0,0,0,0.256198347,0,0,0,0,0.409090909
10714->,-0.5,0.5,0.5,-0.5,-0.5,0.5,0,0.5,0.75,0,0,0,0.024793388,0.024793388,0.024793388,0.231404959,0.347107438,0.041322314,0,0.024793388,0.198347107,0.05785124,0.024793388,0.409090909
10896->,0,0,0,0,0,0,0.125,-0.125,0,0,0.125,0,0.173553719,0.826446281,0,0,0,0,0,0,0,0,0,0.409090909
11972->,0,0,0,0,0,0,0,0,0,0,0,0,0.94214876,0.05785124,0,0,0,0,0,0,0,0,0,0.409090909
12517->,0,0,0,0,0,0,0,0,0,0,0,0,0.925619835,0.074380165,0,0,0,0,0,0,0,0,0,0.409090909
12822->,0,0,0,0,0.875,-0.375,0,0,0,0.75,1,-0.75,0.173553719,0.132231405,0.05785124,0,0,0,0.487603306,0.123966942,0.024793388,0,0,0.409090909
1->,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
2->,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
3->,0,0,0,0,0,0,0,0,0,0,0,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
4->,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
5->,0,0,0,0,0,0,0,0,0,0,-0.125,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
6->,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
7->,0,0,0,0,0,0,0,0,0,0,0,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
8->,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
9->,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
10->,0,0,0,0,0,-1,0,0,0,0,0,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
11->,0,0,0,0,-1,0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
12->,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0.5
13->,0,0,0,0,0,0,0,0,0,0,0,0,0.504132231,0.157024793,0.099173554,0,0,0,0.181818182,0.05785124,0,0,0,0.5
14->,0,0,0,0,0,0,0,0,0,0,0,0,0.933884298,0,0,0,0,0,0.049586777,0.016528926,0,0,0,0.5
15->,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636,0.173553719,0.033057851,0,0,0,0.090909091,0.066115702,0,0,0,0.5
16->,0,0,0,0,0,0,0,0,0,0,1,1,0.900826446,0.049586777,0,0,0,0,0.049586777,0,0,0,0,0.5
17->,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
18->,0,0,0,0,0,0,0,0,0,0,0,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
19->,0,0,0,0,0,0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
20->,0,0,0,0,0,-1,0,0,0,0,0,-0.125,1,0,0,0,0,0,0,0,0,0,0,0.5
21->,0,0,0,0,-1,-0.5,0,0,0,0,0,-0.875,1,0,0,0,0,0,0,0,0,0,0,0.5
22->,0,0,0,0,-0.5,-0.875,0,0,0.25,0,-0.5,0,0.983471074,0.016528926,0,0,0,0,0,0,0,0,0,0.5
23->,0,0,0,0,-0.875,-0.875,0.25,0,0,0,0.5,0,0.809917355,0.090909091,0.016528926,0.016528926,0,0,0.066115702,0,0,0,0,0.5
24->,0,0,0,-0.25,-0.875,-0.25,0,0,0,0,0,0,0.991735537,0.008264463,0,0,0,0,0,0,0,0,0,0.5
25->,0,-0.25,0,0,-0.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5
26->,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
27->,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
147->,0,-0.25,-0.5,0,0.75,-0.5,0,0.25,0,0,0,-0.5,0.033057851,0.107438017,0.090909091,0.20661157,0,0,0.173553719,0.173553719,0.214876033,0,0,0.590909091
