12820->,-0.25,0,-0.125,0,-0.25,-0.875,0,0,-0.375,0,0.375,-0.5,0.115702479,0.190082645,0.123966942,0.132231405,0,0,0.148760331,0.123966942,0.165289256,0,0,0.090909091,-0.181818182
12822->,0,0,0,0,0.875,-0.375,0,0,0,0.75,1,-0.75,0.173553719,0.132231405,0.05785124,0,0,0,0.487603306,0.123966942,0.024793388,0,0,-0.090909091,0.181818182
12823->,0,0,-0.125,0,-0.375,-1,0,0.75,0,0.125,0,0.75,0.553719008,0.314049587,0,0,0,0,0.132231405,0,0,0,0,0.090909091,-0.363636364
12850->,0,0,-0.25,0,0.125,0,0.25,-0.125,0,0,-0.5,-0.125,0.694214876,0.082644628,0.041322314,0,0,0,0.123966942,0,0.05785124,0,0,0.090909091,-0.090909091
12853->,0,0,0,-0.25,0.5,-0.125,0,0,0,-0.5,0.75,0,0.041322314,0.082644628,0.214876033,0.173553719,0.115702479,0,0.107438017,0.165289256,0.099173554,0,0,0.090909091,-0.181818182
12854->,0,-0.25,0,0,-0.125,-0.5,0,-0.5,0.75,0,-0.75,-0.5,0.008264463,0.024793388,0.157024793,0.396694215,0.115702479,0,0.033057851,0.05785124,0.198347107,0.008264463,0,0.090909091,-0.181818182
12874->,-0.125,0,0,-0.5,-0.875,-0.25,0,0,0,0,0,0,0.181818182,0.082644628,0.099173554,0.132231405,0,0,0.123966942,0.074380165,0.214876033,0.090909091,0,0.181818182,-0.090909091
12884->,0,0,0,0,0,0,0,0,0,-0.5,0.5,0.5,0.214876033,0.157024793,0.140495868,0.20661157,0,0,0.074380165,0.05785124,0.123966942,0.024793388,0,0.090909091,-0.181818182
12885->,0,0,-0.25,0,0,-0.75,0,-0.5,-0.5,0,0,-0.5,0.024793388,0.074380165,0.082644628,0.049586777,0.008264463,0,0.123966942,0.115702479,0.314049587,0.20661157,0,-0.454545455,-0.181818182
12906->,0,0,-0.5,-0.25,1,0.25,0,0,0,-0.25,0,-0.25,0.123966942,0.553719008,0.214876033,0.008264463,0,0,0.090909091,0.008264463,0,0,0,0.272727273,-0.090909091
12916->,0,0.125,0,0,0.75,-0.5,0,0,-0.5,0,0.5,-0.75,0.115702479,0.049586777,0.05785124,0.20661157,0.082644628,0.008264463,0.198347107,0.090909091,0.132231405,0.05785124,0,0.090909091,-0.272727273
12918->,0,0.5,0,0.5,0,-0.5,0,0,0,0.5,0.5,0,0.033057851,0.024793388,0.008264463,0.272727273,0.231404959,0.049586777,0.041322314,0.033057851,0.198347107,0.107438017,0,0.090909091,-0.272727273
12948->,0.125,0,0,0.125,0.25,0.875,0,0,0,0.125,-0.75,-0.125,0.446280992,0.123966942,0.008264463,0,0,0,0.338842975,0.049586777,0.033057851,0,0,0.090909091,-0.272727273
13177->,0.125,-0.5,0.5,-0.25,-0.25,0.75,0,0,0,0,-0.75,0,0.05785124,0.140495868,0.165289256,0.132231405,0,0,0.20661157,0.157024793,0.140495868,0,0,0.090909091,0
13178->,0.5,-0.25,0,0.25,0.75,0.5,0,0,0,0.25,0,0,0.033057851,0.082644628,0.107438017,0.26446281,0,0,0.132231405,0.132231405,0.247933884,0,0,0.090909091,0
13208->,0.5,0.5,-0.5,0,0,-0.5,0,0,0,0,-0.25,0,0.099173554,0.090909091,0.082644628,0.239669421,0,0,0.157024793,0.099173554,0.231404959,0,0,0.090909091,0
13330->,0.25,-0.125,0,0.25,0.375,-0.25,0,0,0,0,0.25,-0.25,0.008264463,0.05785124,0.066115702,0.371900826,0,0,0.074380165,0.05785124,0.363636364,0,0,0.090909091,-0.090909091
13331->,0,0.25,0.125,0,-0.25,0.125,0,0,0,0.125,0,0.25,0.148760331,0.148760331,0.123966942,0.26446281,0,0,0.190082645,0.049586777,0.074380165,0,0,0.090909091,-0.090909091
13361->,0,0.75,-0.125,0.25,-0.5,-0.375,-0.5,0,0,0,0.25,-0.5,0.024793388,0.049586777,0.132231405,0.338842975,0.066115702,0,0.024793388,0.049586777,0.305785124,0.008264463,0,0.090909091,-0.181818182
13362->,-0.125,0.25,0.25,0,-0.375,0,0,0,0,0,-0.25,0.5,0.033057851,0.033057851,0.123966942,0.297520661,0.066115702,0,0.041322314,0.099173554,0.289256198,0.016528926,0,0.090909091,-0.181818182
13393->,0.75,0,0.25,0,0.875,0.25,0,0.125,0,0.125,-0.5,-0.125,0.628099174,0.066115702,0.024793388,0,0,0,0.049586777,0.041322314,0.115702479,0.074380165,0,0.181818182,-0.181818182
13396->,0,-0.25,0,0.25,0.75,-0.375,0,0,0.25,0,0.5,0,0.024793388,0.090909091,0.132231405,0.198347107,0.148760331,0,0.090909091,0.099173554,0.214876033,0,0,0.090909091,-0.181818182
13397->,0,0.25,-0.375,0,-0.375,-0.875,0.25,0,-1,-0.5,0.5,0,0.008264463,0.074380165,0.090909091,0.388429752,0.05785124,0,0.024793388,0.024793388,0.330578512,0,0,0.090909091,-0.181818182
13417->,0,0,0,0,-0.875,-0.25,0,0,0,-0.75,0,0.75,0.181818182,0.132231405,0.041322314,0.140495868,0.033057851,0,0.115702479,0.090909091,0.132231405,0.132231405,0,0.181818182,-0.090909091
13427->,0,0,-0.25,0,0,-0.25,0,0,0,0,0.5,0.5,0.289256198,0.066115702,0.123966942,0.148760331,0,0,0.074380165,0.107438017,0.140495868,0.049586777,0,0.090909091,-0.181818182
13449->,0,0,0,0.25,1,0,0,0,-0.75,0,0.75,-0.25,0.173553719,0.314049587,0.041322314,0.198347107,0.033057851,0,0.223140496,0.016528926,0,0,0,0.272727273,-0.363636364
13459->,0,0,0,0,0.75,-0.5,0,0,0,0,0.5,-0.75,0.148760331,0.066115702,0.041322314,0.239669421,0.157024793,0.016528926,0.123966942,0.041322314,0.165289256,0,0,0.090909091,-0.272727273
13461->,-0.875,0,0.5,-0.5,-0.875,0.5,-0.75,0,0,0,-0.25,0,0.033057851,0.008264463,0.008264463,0.32231405,0.173553719,0.049586777,0.024793388,0.033057851,0.330578512,0.016528926,0,0.090909091,-0.272727273
13462->,0.5,-0.5,0,0,0.5,0,0,0,0,0,-0.5,0,0.173553719,0.198347107,0.066115702,0.082644628,0,0,0.338842975,0.074380165,0.066115702,0,0,-0.090909091,0.272727273
13491->,0,0.125,0,-0.125,0.125,1,0,0.125,0,0.875,-0.75,-0.875,0.20661157,0.016528926,0.033057851,0,0,0,0.479338843,0.049586777,0.107438017,0.107438017,0,0.181818182,-0.272727273
13720->,-0.125,-0.25,0,0.25,-0.125,0.5,0.25,0.5,0,0,-0.5,0.5,0.024793388,0.115702479,0.165289256,0.140495868,0,0,0.148760331,0.148760331,0.256198347,0,0,0.090909091,0
13751->,0,0,-0.25,0,0,-0.75,0.25,-0.5,0.5,0,-0.5,-0.5,0.05785124,0.090909091,0.082644628,0.280991736,0,0,0.082644628,0.198347107,0.20661157,0,0,0.090909091,0
13873->,0,0.375,0.25,-0.25,0,0.25,0,0,0,-0.25,0.25,0,0.016528926,0.041322314,0.041322314,0.371900826,0,0,0.099173554,0.115702479,0.314049587,0,0,0.090909091,-0.090909091
13874->,0.25,-0.25,-0.125,0,0.25,0,0,-0.25,-0.125,-0.125,0.125,0.125,0.090909091,0.231404959,0.115702479,0.20661157,0,0,0.256198347,0.090909091,0.008264463,0,0,0.090909091,-0.090909091
13904->,0,-0.5,0.375,0,0,0,0,0.5,0,0,0.25,0,0,0.066115702,0.099173554,0.347107438,0.033057851,0,0.024793388,0.049586777,0.338842975,0.041322314,0,0.181818182,-0.181818182
13905->,0.375,0,-0.25,0,0,-0.25,0,0,-0.25,0,0,0.5,0.008264463,0.033057851,0.090909091,0.26446281,0.049586777,0,0.041322314,0.05785124,0.429752066,0.024793388,0,0.090909091,-0.181818182
13906->,-0.25,0,0,0,-0.25,-0.875,-0.25,0,-0.125,0,0.125,-0.5,0.173553719,0.20661157,0.090909091,0.173553719,0,0,0.148760331,0.099173554,0.107438017,0,0,0.090909091,-0.090909091
13935->,0,0,-0.5,0.375,0.25,0,0.25,0,0.5,0,-0.5,0.125,0.438016529,0.090909091,0.008264463,0,0,0,0.297520661,0.115702479,0.049586777,0,0,0.090909091,-0.090909091
13939->,0,0,0,0.5,0.75,-0.875,0,0,-0.5,0.5,1,-0.5,0.049586777,0.165289256,0.107438017,0.123966942,0.173553719,0,0.099173554,0.074380165,0.20661157,0,0,0.090909091,-0.181818182
13940->,0,0.5,-0.125,-0.5,-0.875,-0.5,-0.5,0.5,0,0,0,0.5,0.066115702,0.082644628,0.082644628,0.297520661,0.016528926,0,0.099173554,0.082644628,0.26446281,0.008264463,0,0.090909091,-0.181818182
13960->,0,-0.5,0,-0.25,-0.375,0,0,0,0,0,0,0.75,0.247933884,0.05785124,0.090909091,0.140495868,0.016528926,0,0.148760331,0.099173554,0.115702479,0.082644628,0,0.181818182,-0.090909091
13970->,0,0,0,0,0,-0.25,-0.5,0,0,0,0,0.5,0.181818182,0.082644628,0.115702479,0.082644628,0,0,0.123966942,0.074380165,0.272727273,0.066115702,0,0.090909091,-0.181818182
13971->,0,0,0.5,0.125,-0.25,0.75,0,0,0.5,0.25,-0.5,0,0.033057851,0.099173554,0.041322314,0.148760331,0,0,0.099173554,0.132231405,0.26446281,0.181818182,0,-0.454545455,-0.272727273
13972->,0.5,0.125,-0.5,0,0.75,-0.5,0.5,0.25,0,0.5,0.5,-0.5,0.016528926,0.016528926,0.132231405,0.20661157,0.090909091,0,0.033057851,0.074380165,0.214876033,0.214876033,0,0.090909091,-0.272727273
13992->,-0.5,0.125,-0.25,-0.25,0.375,0,0,0.125,0,0.25,0.75,-0.375,0.082644628,0.148760331,0.181818182,0.272727273,0.074380165,0,0.140495868,0.082644628,0.016528926,0,0,0.272727273,-0.181818182
14002->,0,0.25,0,0,0.5,-0.5,0,0,0,0,0.5,-0.75,0.049586777,0.049586777,0.082644628,0.239669421,0.099173554,0.008264463,0.214876033,0.074380165,0.181818182,0,0,0.090909091,-0.272727273
14003->,0,0,0.125,0,-0.5,-0.75,0,0,0.25,0,0,0,0.033057851,0.033057851,0.082644628,0.082644628,0.190082645,0,0.074380165,0.140495868,0.26446281,0.090909091,0.008264463,0.090909091,-0.272727273
14004->,0.125,0,0,0,-0.75,0.5,0.25,0,0.5,-0.5,-0.5,0.5,0.033057851,0.024793388,0.041322314,0.198347107,0.033057851,0.049586777,0.041322314,0.132231405,0.421487603,0.024793388,0,0.090909091,-0.272727273
14005->,0,0,0,0,0.5,0,0.5,-0.5,0,0,0,-0.5,0.190082645,0.280991736,0.049586777,0.041322314,0,0,0.223140496,0.132231405,0.074380165,0.008264463,0,0.090909091,-0.272727273
14024->,0.125,0,-0.25,0,-0.375,-0.25,0.125,0,0.25,-0.5,-0.375,0.5,0.305785124,0.115702479,0.099173554,0.223140496,0.024793388,0,0.107438017,0.099173554,0.024793388,0,0,0.090909091,-0.090909091
14034->,0.25,0.875,0,0,-0.5,1,0,0.875,0,0,-0.75,0,0.05785124,0.024793388,0.024793388,0.165289256,0.033057851,0,0.330578512,0.074380165,0.165289256,0.123966942,0,0.090909091,-0.272727273
14263->,0.125,0,0,-0.25,0,0.75,0,-0.5,0,0,-0.5,0,0.049586777,0.107438017,0.173553719,0.214876033,0,0,0.090909091,0.198347107,0.165289256,0,0,0.090909091,0
14415->,0,0,0.5,-0.25,0.5,0.75,-0.5,0,0,0,0,0.25,0.140495868,0.214876033,0.099173554,0.20661157,0,0,0.123966942,0.107438017,0.107438017,0,0,0.090909091,-0.090909091
14416->,0.5,-0.25,0,0,0.75,0.25,0,0,0,0,0.25,0,0.033057851,0.033057851,0.115702479,0.396694215,0,0,0.074380165,0.107438017,0.239669421,0,0,0.090909091,-0.090909091
14417->,0,0,0.125,0,0.25,0.125,0,0,0,0,0.125,0.125,0.157024793,0.330578512,0.099173554,0.132231405,0,0,0.231404959,0.049586777,0,0,0,0.090909091,-0.181818182
14447->,0,-0.25,-0.25,0,0.25,-0.25,0,-0.5,0,0,0.25,-0.5,0.041322314,0.05785124,0.074380165,0.330578512,0.024793388,0,0.024793388,0.082644628,0.355371901,0.008264463,0,-0.454545455,-0.181818182
14448->,-0.25,0,0,0,-0.25,-0.25,0,0,0,0,0,0.5,0.008264463,0.05785124,0.074380165,0.26446281,0.041322314,0,0.024793388,0.115702479,0.396694215,0.016528926,0,0.090909091,-0.181818182
14449->,0,0,0,0,-0.25,-0.875,0,0,0,0,0.125,-0.5,0.123966942,0.297520661,0.165289256,0.157024793,0,0,0.181818182,0.024793388,0.049586777,0,0,0.090909091,-0.090909091
14478->,0,0,-0.25,0,0.25,-0.25,0,0,-0.5,0.875,0,-0.75,0.247933884,0.20661157,0.041322314,0.016528926,0,0,0.305785124,0.049586777,0.115702479,0.016528926,0,0.181818182,-0.181818182
14480->,0,0.75,0,0,-0.5,-0.5,0,0.75,0,0.5,0.5,0,0.099173554,0.256198347,0.049586777,0.132231405,0.016528926,0,0.123966942,0.066115702,0.20661157,0.049586777,0,0.090909091,-0.181818182
14482->,0,0,0,-0.75,0.75,-0.125,0,-0.25,0,-0.75,1,0,0.132231405,0.157024793,0.132231405,0.148760331,0,0,0.107438017,0.090909091,0.231404959,0,0,0.090909091,-0.181818182
14483->,0,-0.75,0,0,-0.125,-0.5,0,-0.75,0,-0.25,0,0,0.198347107,0.140495868,0.099173554,0.173553719,0,0,0.140495868,0.041322314,0.20661157,0,0,0.090909091,-0.181818182
14513->,0,0,0,0.5,0,-0.75,0.5,0,-0.25,0.5,0.75,0,0.181818182,0.090909091,0.082644628,0.157024793,0.008264463,0,0.148760331,0.115702479,0.181818182,0.033057851,0,0.090909091,-0.181818182
14515->,-0.75,0.75,0,0,-0.75,-0.5,-0.75,0,-0.25,0,0,-0.5,0.016528926,0.016528926,0.049586777,0.404958678,0.099173554,0,0.024793388,0.082644628,0.20661157,0.099173554,0,0.090909091,-0.272727273
14535->,0,0.375,0,0,0,0,-0.5,0,0,-0.25,0.25,-0.125,0.024793388,0.107438017,0.173553719,0.330578512,0.082644628,0,0.123966942,0.132231405,0.024793388,0,0,0.272727273,-0.181818182
14545->,0,-0.25,0.5,0,0.75,0,0,-0.125,0.5,0,0,-0.875,0.173553719,0.041322314,0.082644628,0.181818182,0,0,0.066115702,0.115702479,0.256198347,0.082644628,0,0.181818182,-0.272727273
14546->,0.5,0,0.75,0,0,0,0.5,0,0,0,0.5,0,0.016528926,0.049586777,0.090909091,0.082644628,0.099173554,0,0.123966942,0.132231405,0.223140496,0.181818182,0,-0.454545455,-0.272727273
14547->,0.75,0,0,0,0,0.5,0,0,0,0,-0.5,0.5,0.041322314,0.024793388,0.099173554,0.082644628,0.008264463,0,0.041322314,0.107438017,0.520661157,0.074380165,0,0.090909091,-0.272727273
14548->,0,0,0,0,0.5,0,0,0,0,0,0,-0.5,0.272727273,0.272727273,0.066115702,0.05785124,0,0,0.239669421,0.049586777,0.041322314,0,0,0.090909091,-0.272727273
14567->,0.375,-0.25,0,0,0.25,-0.25,0,-0.5,-0.25,0,-0.125,0,0.041322314,0.190082645,0.231404959,0.289256198,0.041322314,0,0.115702479,0.090909091,0,0,0,0.272727273,-0.181818182
14577->,-0.25,-0.5,0,0.125,-0.25,0.875,-0.125,-0.75,0,-0.5,-0.875,-0.25,0.041322314,0.033057851,0,0.26446281,0.181818182,0.016528926,0.016528926,0.049586777,0.272727273,0.123966942,0,0.181818182,-0.272727273
14806->,-0.125,0,0,0.25,-0.125,0.5,0,0,0,0,-0.5,0,0.033057851,0.05785124,0.157024793,0.297520661,0,0,0.123966942,0.115702479,0.214876033,0,0,0.090909091,0
14807->,0,0.25,0,0,0.5,0.75,0,0,-0.5,0,0.5,0.25,0.066115702,0.090909091,0.148760331,0.223140496,0,0,0.107438017,0.107438017,0.256198347,0,0,0.090909091,0
14958->,0,0,-0.5,0,0.5,0.25,0.5,0,0,0,0.5,0.25,0.173553719,0.148760331,0.066115702,0.26446281,0,0,0.173553719,0.074380165,0.099173554,0,0,0.090909091,-0.090909091
14959->,-0.5,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0.247933884,0.016528926,0.082644628,0.371900826,0,0,0.090909091,0.016528926,0.173553719,0,0,0.090909091,-0.090909091
14990->,0,0.75,0,0,-0.5,-0.25,0,0.5,0,-0.5,0.25,0.5,0.024793388,0.074380165,0.157024793,0.123966942,0,0,0.05785124,0.074380165,0.479338843,0.008264463,0,0.181818182,-0.181818182
14991->,0,0,0,0,-0.25,-0.25,0,-0.5,0,0,0,0,0.033057851,0.05785124,0.140495868,0.173553719,0.024793388,0,0.066115702,0.082644628,0.404958678,0.016528926,0,0.090909091,-0.181818182
15021->,0,0,0.75,0.5,0.25,0,0,0,0.5,0,-0.5,-0.75,0.26446281,0.099173554,0,0.066115702,0,0,0.26446281,0.099173554,0.173553719,0.033057851,0,0.181818182,-0.181818182
15022->,0.75,0.5,0,0,0,-0.5,0.5,0,-0.5,0,0.5,0,0.049586777,0.066115702,0.033057851,0.190082645,0.082644628,0,0.157024793,0.041322314,0.247933884,0.132231405,0,0.090909091,-0.181818182
15023->,0,0,0,0,-0.5,-0.5,-0.5,0,0,0,0,0,0.05785124,0.115702479,0.033057851,0.165289256,0.016528926,0.008264463,0.181818182,0.140495868,0.239669421,0.041322314,0,0.090909091,-0.181818182
15025->,0,0,0,0.25,0.75,-0.375,0,0,0,0,1,0,0.214876033,0.132231405,0.066115702,0.041322314,0,0,0.214876033,0.074380165,0.256198347,0,0,0.090909091,-0.181818182
15053->,0,0,0.5,0,0.125,0.875,0,0,0,0,-0.75,0.125,0.619834711,0.148760331,0,0,0,0,0.198347107,0.033057851,0,0,0,0.090909091,-0.090909091
15056->,0,0,0,-0.5,0,-0.25,0,0,0,0,0.75,0,0.20661157,0.099173554,0.132231405,0.132231405,0.024793388,0,0.123966942,0.148760331,0.132231405,0,0,0.090909091,-0.181818182
15057->,0,-0.5,0.25,0,-0.25,-0.5,0,0,0,0,0,0.5,0.024793388,0.049586777,0.074380165,0.330578512,0.173553719,0,0.107438017,0.157024793,0.082644628,0,0,0.090909091,-0.272727273
15058->,0.25,0,0,0,-0.5,-0.5,0,0,0.75,0,-0.75,-0.5,0.024793388,0.016528926,0.082644628,0.446280992,0.049586777,0,0.074380165,0.090909091,0.157024793,0.05785124,0,0.090909091,-0.181818182
15059->,0,0,0,0,-0.5,0,0.75,0,0,0,0,0,0.32231405,0.347107438,0.115702479,0.024793388,0,0,0.066115702,0.033057851,0.066115702,0.024793388,0,0.090909091,-0.272727273
15088->,0,0.25,-0.5,-0.5,0.5,0,0,0.375,0,-0.5,0,0,0.049586777,0.066115702,0.115702479,0.140495868,0,0,0.115702479,0.107438017,0.247933884,0.157024793,0,0.181818182,-0.272727273
15090->,0,-0.75,0,-0.25,0.75,0.75,0,-0.75,0,0,-0.5,-0.25,0.016528926,0.090909091,0.090909091,0.132231405,0.024793388,0.008264463,0.041322314,0.066115702,0.41322314,0.115702479,0,0.090909091,-0.272727273
15091->,0,-0.25,0,0,0.75,0,0,0,0,-0.5,0,0,0.190082645,0.256198347,0.132231405,0.090909091,0.024793388,0,0.231404959,0.008264463,0.066115702,0,0,0.090909091,-0.272727273
15110->,-0.25,0.25,0,0,-0.25,-0.25,0.125,0,0.25,0,-0.25,0,0.198347107,0.165289256,0.148760331,0.289256198,0.049586777,0,0.074380165,0.033057851,0.041322314,0,0,0.272727273,-0.181818182
15119->,0,0,0.25,0.5,-0.75,-0.5,0.125,0,0.375,0.25,-0.25,0.5,0.32231405,0.049586777,0.033057851,0,0,0,0.495867769,0.033057851,0.066115702,0,0,0.090909091,-0.181818182
15120->,0.25,0.5,-0.5,0.875,-0.5,-0.5,0.375,0.25,-0.5,0.5,0,-0.5,0.008264463,0,0,0.396694215,0.26446281,0.041322314,0.024793388,0.016528926,0.20661157,0.041322314,0,0.181818182,-0.272727273
15151->,0,0.25,0.5,0,0.5,0.875,0,0,0.25,0.125,0.5,0.375,0.743801653,0.008264463,0.008264463,0,0,0,0.214876033,0.008264463,0.016528926,0,0,0.090909091,-0.090909091
15222->,0.125,0,0.125,0,0.125,0.125,0,0,0.125,0,-0.125,0,0.801652893,0,0,0,0,0,0.198347107,0,0,0,0,0.363636364,0
15240->,0,0,0,0,0,0,0,0,0,0,0,0,0.801652893,0,0,0,0,0,0.198347107,0,0,0,0,0.363636364,0
15349->,0.125,0.25,0,0,-0.25,0.5,0,0,0,0.5,-0.5,-0.5,0.033057851,0.115702479,0.115702479,0.247933884,0,0,0.074380165,0.173553719,0.239669421,0,0,0.090909091,0
15446->,0,0,0,-0.875,0.75,0.875,0,0,0,-0.125,0,0,0.214876033,0.140495868,0.033057851,0.223140496,0,0,0.074380165,0.074380165,0.173553719,0.066115702,0,-0.090909091,0
15502->,0.5,0,-0.25,0,0.75,0,0,0,-0.25,0,0.25,0,0.26446281,0.033057851,0.066115702,0.280991736,0,0,0.107438017,0.132231405,0.115702479,0,0,0.090909091,-0.090909091
15533->,0,-0.5,0,-0.25,0,0,0,-0.5,0,0,0.25,0,0.049586777,0.066115702,0.132231405,0.148760331,0,0,0.05785124,0.049586777,0.495867769,0,0,0.090909091,-0.181818182
15534->,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0.024793388,0.066115702,0.157024793,0.214876033,0,0,0.033057851,0.132231405,0.347107438,0.024793388,0,0.090909091,-0.181818182
15564->,0,0,-0.5,-0.75,0.25,0.25,-0.25,0,-0.5,0,-0.25,-0.75,0.082644628,0.033057851,0.05785124,0.107438017,0.024793388,0,0.297520661,0.090909091,0.256198347,0.049586777,0,0.181818182,-0.181818182
15565->,-0.5,-0.75,-0.25,-0.5,0.25,-0.25,-0.5,0,0,0,0,0,0.041322314,0.024793388,0.016528926,0.314049587,0.132231405,0.008264463,0.049586777,0.016528926,0.272727273,0.123966942,0,0.090909091,-0.181818182
15566->,-0.25,-0.5,-0.25,0,-0.25,-0.75,0,0,0,0,0,0,0.074380165,0.090909091,0.074380165,0.231404959,0.024793388,0,0.140495868,0.132231405,0.190082645,0.041322314,0,0.090909091,-0.181818182
15599->,0,0,0,-0.25,0,0,0,0,0,-0.75,0.75,0.75,0.05785124,0.140495868,0.190082645,0.157024793,0.05785124,0,0.123966942,0.157024793,0.115702479,0,0,0.090909091,-0.181818182
15601->,-0.25,0,-0.25,0,-0.75,-0.75,0,0.5,-0.75,0,0,0,0.033057851,0.033057851,0.082644628,0.421487603,0.066115702,0,0.016528926,0.090909091,0.231404959,0.024793388,0,0.090909091,-0.272727273
15631->,0,0,-0.25,-0.375,0.5,0.125,0,0,-0.75,-0.375,0.75,0.375,0.033057851,0.074380165,0.05785124,0.090909091,0,0,0.082644628,0.140495868,0.314049587,0.20661157,0,0.090909091,-0.272727273
15633->,0,0.25,0,0.75,0.5,0,0.5,0,0,0.5,0,-0.75,0.016528926,0.033057851,0.107438017,0.123966942,0.033057851,0.016528926,0.05785124,0.090909091,0.363636364,0.157024793,0,0.090909091,-0.272727273
15662->,0,0,0,0,-0.75,-0.5,-0.125,0,0,0.5,-0.375,0,0.148760331,0.066115702,0.024793388,0.082644628,0.033057851,0,0.58677686,0.024793388,0.033057851,0,0,0.090909091,-0.272727273
15663->,0,0,-0.375,0,-0.5,-0.875,0,0.5,-0.375,0,0.375,0,0,0.016528926,0.008264463,0.231404959,0.280991736,0.05785124,0.041322314,0.082644628,0.239669421,0.041322314,0,0.090909091,-0.272727273
15664->,-0.375,0,0.25,0,-0.875,-0.5,-0.375,0,0,0,-0.125,0,0.041322314,0.016528926,0.016528926,0.247933884,0.280991736,0.041322314,0,0,0.256198347,0.099173554,0,-0.363636364,-0.272727273
15694->,0,-0.25,0,0.875,0.75,0,0,-0.25,0.5,0.875,0,-0.75,0.41322314,0.016528926,0.024793388,0,0,0,0.404958678,0.024793388,0.090909091,0.024793388,0,0.090909091,-0.363636364
15729->,0.875,0,0,-0.25,1,-0.125,0.875,0,0.875,-0.875,0,-0.125,0.082644628,0,0,0,0,0,0.917355372,0,0,0,0,-0.090909091,0
15777->,0,0,0,0,0,0,0,0,0,-0.125,0,0.125,0.73553719,0.26446281,0,0,0,0,0,0,0,0,0,-0.090909091,0
15820->,0,0,0,0,-0.25,-1,0,0.5,0,0,0,0.875,0.79338843,0.20661157,0,0,0,0,0,0,0,0,0,0.272727273,0
15892->,-0.125,-0.25,0,0,-0.125,0.5,0,0,0,-0.5,-0.5,0,0.033057851,0.107438017,0.107438017,0.32231405,0,0,0.082644628,0.123966942,0.223140496,0,0,0.090909091,0
16045->,0,0,0,-0.125,0.75,0.125,0,0,0,0,0.25,0,0.115702479,0.140495868,0.123966942,0.190082645,0,0,0.140495868,0.132231405,0.157024793,0,0,0.090909091,-0.090909091
16075->,0,0,0,-0.25,0.5,0.25,0,0.25,0.5,-0.25,0,0.25,0.107438017,0.20661157,0.107438017,0.115702479,0,0,0.090909091,0.090909091,0.280991736,0,0,0.090909091,-0.090909091
16076->,0,-0.25,0,0.25,0.25,-0.25,0.5,-0.25,0,0,0.75,-0.25,0.033057851,0.107438017,0.099173554,0.256198347,0,0,0.041322314,0.041322314,0.421487603,0,0,0.090909091,-0.181818182
16077->,0,0.25,-0.125,0,-0.25,-0.125,0,0,0,-0.25,0,0.25,0.016528926,0.049586777,0.090909091,0.396694215,0,0,0.041322314,0.082644628,0.32231405,0,0,0.090909091,-0.181818182
16107->,0,0.25,-0.25,0.25,0,-0.25,0.25,0.25,-0.25,0,0.25,-0.5,0.173553719,0.049586777,0.066115702,0.256198347,0.033057851,0,0.016528926,0.049586777,0.305785124,0.049586777,0,0.181818182,-0.181818182
16108->,-0.25,0.25,0.25,0,-0.25,0,-0.25,0,0,0,-0.25,0,0,0.024793388,0.016528926,0.347107438,0.157024793,0.008264463,0.016528926,0.041322314,0.26446281,0.123966942,0,0.090909091,-0.181818182
16109->,0.25,0,0,-0.5,0,-0.25,0,0,-0.25,0,0.25,0,0.066115702,0.140495868,0.099173554,0.231404959,0.016528926,0,0.090909091,0.123966942,0.20661157,0.024793388,0,0.090909091,-0.181818182
16139->,0.25,0,0.25,0,0.375,0.375,0.25,0,0,0.125,-0.5,0,0.876033058,0.041322314,0,0,0,0,0.016528926,0.008264463,0.05785124,0,0,0.090909091,-0.090909091
16140->,0.25,0,0,0,0.375,0.25,0,0.125,0,0,0,-0.125,0.79338843,0.099173554,0,0,0,0,0.016528926,0,0.090909091,0,0,0.090909091,-0.090909091
16142->,-0.5,0,0.25,0,-0.5,0.25,0,0,0,0,0.75,0.75,0.148760331,0.082644628,0.140495868,0.157024793,0.115702479,0,0.140495868,0.115702479,0.099173554,0,0,0.090909091,-0.181818182
16143->,0.25,0,-0.125,0,0.25,-0.875,0,0,-0.125,0,0.125,-0.75,0.008264463,0.05785124,0.082644628,0.32231405,0.173553719,0,0,0.024793388,0.32231405,0.008264463,0,-0.454545455,-0.181818182
16144->,-0.125,0,-0.125,-0.5,-0.875,-0.375,-0.125,0,-0.25,-0.75,0.125,0.75,0.024793388,0.049586777,0.107438017,0.330578512,0.016528926,0,0.066115702,0.066115702,0.314049587,0.024793388,0,0.090909091,-0.272727273
16174->,0,0,0,0.125,0.5,0,0,0,0,0,0.75,0.375,0.049586777,0.049586777,0.115702479,0.090909091,0,0,0.099173554,0.074380165,0.280991736,0.239669421,0,0.090909091,-0.272727273
16176->,0,0.5,-0.5,0,0,-0.5,0,0.25,-0.75,0,0.75,-0.5,0.008264463,0.024793388,0.05785124,0.239669421,0.107438017,0.008264463,0.024793388,0.082644628,0.297520661,0.148760331,0,0.090909091,-0.272727273
16205->,0,0,0,-0.5,-0.75,0,0.125,0,0,0,-0.25,0,0.404958678,0.090909091,0.066115702,0.157024793,0.041322314,0,0.223140496,0.008264463,0.008264463,0,0,0.181818182,-0.363636364
