16269->	0.25	0	1	0	0.25	0	0.5	0	0.25	0	1	0	0.25	0	1	0	0	0	0	0	0.25	1	0.25	1	0	0	-0.5	0	-0.25	0	0.25	1	0.462809917	0.074380165	0	0	0	0	0.338842975	0.115702479	0.008264463	0	0	0.318181818	0.5
17292->	0.5	1	0.5	0.5	0.5	0.5	0.5	0.25	1	1	0.5	1	1	1	0.25	0.5	-0.5	0	0	-0.5	-0.5	0	0	-0.5	-0.5	-0.5	0.25	-0.25	0	0.25	0	-0.25	0.033057851	0.107438017	0.05785124	0	0	0	0.148760331	0.231404959	0.074380165	0.347107438	0	0.318181818	0.136363636
17900->	1	0.5	0.5	1	1	1	0.5	1	1	0.5	1	1	1	0.5	1	1	0	0	-0.5	0	0.5	-0.5	0.5	0	0	0.5	-0.5	0	0.5	0	0.5	0	0	0	0.016528926	0.148760331	0.388429752	0.107438017	0.008264463	0.008264463	0.115702479	0.20661157	0	0.318181818	0.136363636
17910->	0	0.125	0.125	0.125	0	0.125	0.125	0.125	0	0	0.125	0.125	0	0	0.125	0.125	0	0.125	0	0	-0.125	0	0	0	0	0.125	0	0	-0.125	0	0	0	0.231404959	0.132231405	0.05785124	0.429752066	0	0	0.148760331	0	0	0	0	0.318181818	0.863636364
18995->	0.25	0.125	0.5	0.5	1	0.5	0.25	1	0.25	0.125	0.125	0.125	0.25	0.125	0	0.125	0	0	0.375	0.375	0.125	0	0.125	0	0.75	0.375	0.25	0.875	0.75	-0.5	0.125	-0.125	0.115702479	0.157024793	0.066115702	0.32231405	0	0	0.140495868	0.165289256	0.033057851	0	0	0.318181818	0.863636364
19551->	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	-0.125	0	-0.125	0	0	0	0	0	0	0	0	0	0.826446281	0.173553719	0	0	0	0	0	0	0	0	0	0.318181818	0.5
19554->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67768595	0.32231405	0	0	0	0	0	0	0	0	0	0.318181818	0.5
19555->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	-0.125	0	0	0.851239669	0.148760331	0	0	0	0	0	0	0	0	0	0.318181818	0.5
19556->	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0.125	0	0	0.834710744	0.049586777	0	0	0	0	0.115702479	0	0	0	0	0.318181818	0.5
19557->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	-0.125	0.694214876	0.107438017	0	0	0	0	0.198347107	0	0	0	0	0.318181818	0.5
19558->	0	0	0	0.5	0	0.125	0	0.125	0	0	0	0.5	0	0.125	0	0.25	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.125	0	0	-0.125	-0.25	0.859504132	0.082644628	0	0	0	0	0.05785124	0	0	0	0	0.318181818	0.5
19567->	0	0	0	0	0.125	0	0	0.125	0.125	0	0	0	0.125	0	0	0	-0.125	0	0	0	0	0	0.125	0	0	0	0	0.125	0.125	-0.125	0.125	0	0.826446281	0.107438017	0	0	0	0	0.066115702	0	0	0	0	0.318181818	0.5
19587->	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	-0.125	0.125	-0.125	0	0.876033058	0.123966942	0	0	0	0	0	0	0	0	0	0.318181818	0.5
19589->	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0.125	0.719008264	0.165289256	0	0	0	0	0.115702479	0	0	0	0	0.318181818	0.5
20070->	0.5	1	1	1	1	1	0.125	1	0.5	0.25	1	1	0.5	0.125	0.5	0.5	0	0.75	0	0	-0.5	0	0.25	0	0.5	0.875	-0.375	0.5	0.875	0	0.375	0	0.024793388	0.066115702	0.082644628	0.016528926	0	0	0.082644628	0.157024793	0.239669421	0.330578512	0	0.318181818	0.045454545
20582->	0.5	1	1	1	0.25	1	0.25	1	1	1	1	1	0.5	0.125	0.5	0.5	-0.5	0	0	0	-0.5	0	0	0	-0.25	0.875	-0.25	0.5	0	0	0.375	0	0.016528926	0.016528926	0.016528926	0.371900826	0.363636364	0	0.05785124	0.090909091	0.066115702	0	0	0.318181818	0.136363636
20638->	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0.125	0	0	0.719008264	0	0	0	0	0	0.280991736	0	0	0	0	0.318181818	0.5
20642->	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	-0.125	0	0.842975207	0	0	0	0	0	0.157024793	0	0	0	0	0.318181818	0.5
20643->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	-0.125	0.801652893	0	0	0	0	0	0.198347107	0	0	0	0	0.318181818	0.5
23881->	1	0	1	0.5	1	0	1	0.5	1	1	1	1	0.5	1	1	1	0	-1	0	-0.5	1	0.5	0	0	0.5	-1	0	-0.5	0	-0.5	-0.5	0	0	0	0.123966942	0.330578512	0.272727273	0	0	0	0.041322314	0.140495868	0.090909091	0.318181818	0.863636364
24889->	0.25	0.125	0.5	0.5	0.25	1	0.5	1	1	0.125	0.25	0.5	0.5	0.25	0.25	1	-0.75	0	0.25	0	0.125	0	0.875	-0.25	-0.25	0.75	0.25	0	-0.25	0	0.25	-0.75	0.066115702	0.107438017	0.107438017	0.074380165	0	0	0.082644628	0.107438017	0.421487603	0.033057851	0	0.318181818	0.227272727
24936->	1	1	0.25	1	1	1	0.5	0.125	1	1	0.25	0.5	1	1	0.25	0.5	0	0	0	0.5	0	-0.75	0	-0.25	0	0	0.25	-0.375	0.5	0.875	0	-0.25	0	0.008264463	0.049586777	0.347107438	0.223140496	0	0	0	0.074380165	0.223140496	0.074380165	0.318181818	0.863636364
26040->	0.5	0.5	0.25	0	0.5	0.5	0.25	0	0.5	0.25	0.25	0	0.25	0.25	0.25	0	0	0.25	0	0	0	0.25	0.25	0.25	0.25	0.25	0	0	0.25	0.5	0	0.25	0.05785124	0.157024793	0.090909091	0.115702479	0.016528926	0	0.247933884	0.107438017	0.181818182	0.024793388	0	0.318181818	0.772727273
27139->	0	0	0.125	0.5	0	0	0.25	0.125	0	0	0.25	0.25	0	0	0.25	0.125	0	0	-0.125	0.25	0	-0.375	0	0	0	0	0	0	-0.25	-0.125	0	0.125	0.32231405	0.67768595	0	0	0	0	0	0	0	0	0	0.318181818	0.318181818
27617->	0.25	0.125	1	0	0.5	0.125	1	0	0.5	0.5	1	0	1	0.125	1	0.125	-0.25	-0.375	0	0	0.125	1	0	1	-0.5	0	0	-0.125	-0.5	0.125	0.875	0.875	0.123966942	0.314049587	0.066115702	0.305785124	0.132231405	0	0.05785124	0	0	0	0	0.318181818	0.772727273
29757->	1	0.125	1	0.125	1	0.125	1	0.25	0.5	0.25	1	0.25	1	0.125	1	0.25	0.5	-0.125	0	-0.125	0.875	0.875	0.25	0.75	0	0	0	0	0	-0.125	0.875	0.75	0.074380165	0.338842975	0.05785124	0.314049587	0.090909091	0	0.05785124	0	0.041322314	0.024793388	0	0.318181818	0.681818182
29872->	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	-0.125	0.79338843	0.20661157	0	0	0	0	0	0	0	0	0	0.318181818	0.5
30300->	1	0.125	1	0.25	1	0.125	1	0.125	1	0.125	1	0.125	1	0.125	1	0.25	0	0	0	0.125	0.875	0.75	0.875	0.875	0	0	0	-0.125	0	0	0.875	0.75	0.033057851	0.553719008	0.123966942	0.165289256	0.107438017	0	0.016528926	0	0	0	0	0.318181818	0.681818182
31466->	0.5	0.25	0.25	0.125	1	0.25	0.25	0.125	0.5	0.25	0.25	0.5	0.5	0.25	0.25	0.125	0	0	0	-0.375	0.25	0.125	0.25	-0.25	0.5	0	0	0	0.75	0.125	0.25	0.125	0	0.008264463	0.181818182	0.628099174	0	0	0.008264463	0.074380165	0.099173554	0	0	0.318181818	0.136363636
31501->	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	-0.125	0.801652893	0.198347107	0	0	0	0	0	0	0	0	0	0.318181818	0.5
33116->	0.5	0.5	0.125	0.125	0.5	0.5	0.125	0.25	1	0.25	0.125	1	1	0.25	0.125	0.25	-0.5	0.25	0	-0.875	0	0	0.75	-0.875	-0.5	0.25	0	0	0.375	0.25	0.75	-0.125	0.553719008	0.074380165	0.049586777	0.049586777	0.066115702	0	0.082644628	0.033057851	0.090909091	0	0	0.318181818	0.409090909
47283->	0	0	1	0.5	0	0	1	0	0	0	0.5	1	0	0	0.5	0.125	0	0	0.5	-0.5	0	0.5	0	-0.5	0	0	0.5	-0.125	-1	0	0	0.375	0.644628099	0.107438017	0	0	0	0	0.247933884	0	0	0	0	0.318181818	0.5
47813->	0	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	-0.125	-0.125	0	0	0.611570248	0.363636364	0	0	0	0	0.024793388	0	0	0	0	0.318181818	0.5
55248->	1	1	0.5	0.5	1	1	0.5	0.25	1	1	0.25	0.5	1	1	0.5	0.5	0	0	0.25	0	0	0	0	-0.25	0	0	0	-0.25	0.5	0.75	0	0	0	0.033057851	0.066115702	0.280991736	0.05785124	0.016528926	0	0.090909091	0.314049587	0.123966942	0.016528926	0.318181818	0.772727273
56364->	0.25	0.125	0.25	0.25	0.5	0.125	0.5	0.125	0.25	0.125	1	0.25	0.25	0.125	0.25	0.25	0	0	-0.75	0	0.125	0	0.125	0.75	0.25	0	0.25	-0.125	0	0	0.125	0	0.115702479	0.702479339	0.115702479	0.049586777	0	0	0.016528926	0	0	0	0	0.318181818	0.590909091
58672->	0.125	0	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	-0.125	0	-0.125	0.520661157	0.479338843	0	0	0	0	0	0	0	0	0	0.318181818	0.5
58673->	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	-0.125	0	0.537190083	0.462809917	0	0	0	0	0	0	0	0	0	0.318181818	0.5
60841->	0	0.25	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	-0.75	0	0	-0.25	0	-1	0	0	0	0	0	0	1	-1	0	0.504132231	0.495867769	0	0	0	0	0	0	0	0	0	0.318181818	0.772727273
62841->	0.25	0.125	0.125	0.5	0.25	0.25	0.125	0.25	0.25	0.125	0.125	0.25	0.25	0.5	0.125	0.25	0	0	0	0.25	0.125	-0.375	0.125	-0.125	0	-0.25	0	0	0.125	0	-0.25	-0.125	0.074380165	0.049586777	0.066115702	0.438016529	0	0	0.272727273	0.082644628	0.016528926	0	0	0.318181818	0.318181818
63384->	0.125	0	0.125	0.25	0.125	0.125	0	0.25	0.25	0.125	0.125	0.5	0.25	0.25	0.125	0.25	-0.125	-0.125	0	-0.25	0.125	-0.125	0.125	-0.375	-0.125	-0.125	-0.125	0	0.125	-0.125	0	-0.125	0.140495868	0.132231405	0.05785124	0.330578512	0	0	0.297520661	0.041322314	0	0	0	0.318181818	0.318181818
63990->	0.25	0.5	0.5	0.125	0.25	0.5	0.25	0.125	0.5	0.25	1	0.125	0.25	0.25	0.25	0.125	-0.25	0.25	-0.5	0	-0.25	0.375	0.25	0.875	0	0.25	0	0	0	0.375	0	0.125	0.074380165	0.214876033	0.066115702	0	0	0	0.107438017	0.107438017	0.421487603	0.008264463	0	0.318181818	0.136363636
65188->	0.125	0	0	0	0	0.125	0	0.125	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0.125	0	0.125	0	0	0.125	0	0	0	0	0	-0.125	0.67768595	0.32231405	0	0	0	0	0	0	0	0	0	0.318181818	0.5
66130->	1	0.25	0	0.125	1	0.25	0	0.125	1	0.25	0.125	0	1	0.25	0.125	0	0	0	-0.125	0.125	0.75	-0.125	0.75	0.125	0	0	-0.125	0.125	1	0.125	0.75	0.125	0.239669421	0.289256198	0.066115702	0.066115702	0	0	0.256198347	0.082644628	0	0	0	0.318181818	0.681818182
66814->	0	0.25	0	0	0	1	0	0	0	0.25	0	0	0	1	0	0	0	0	0	0	-0.25	0	-0.25	0	0	0	0	0	0	1	-1	0	0.504132231	0.495867769	0	0	0	0	0	0	0	0	0	0.318181818	0.772727273
68989->	0.125	0	0	0	0	0.125	0	0.125	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0.125	0	0.125	0	0	0.125	0	0	0	0	0	-0.125	0.685950413	0.314049587	0	0	0	0	0	0	0	0	0	0.318181818	0.5
71161->	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0.125	0.125	0	0	0	0	0.125	0	0.125	0	0	0	-0.125	-0.125	0	0	0	0	0.553719008	0.446280992	0	0	0	0	0	0	0	0	0	0.318181818	0.5
19976->	0	0.25	0.125	0	0	0.25	0.125	0.125	0	0.25	0	0.5	0	0.125	0.125	0.5	0	0	0.125	-0.5	-0.25	0.125	-0.25	-0.5	0	0.125	0	-0.375	-0.125	0.125	-0.125	-0.375	0.181818182	0.330578512	0.033057851	0	0	0	0.239669421	0.074380165	0.140495868	0	0	0.409090909	0.590909091
19977->	0.125	0	0	0.125	0.125	0.125	0	0	0	0.5	0	0.125	0.125	0.5	0	0.125	0.125	-0.5	0	0	0.125	-0.125	-0.5	-0.125	0	-0.375	0	-0.125	0.125	0.125	-0.375	-0.125	0.239669421	0.611570248	0.074380165	0	0	0	0.074380165	0	0	0	0	0.409090909	0.590909091
20613->	0.5	1	1	1	0.25	0.5	1	0.25	0.5	1	1	1	1	1	0.125	1	0	0	0	0	-0.5	0	-0.5	0	-0.75	-0.5	0.875	-0.75	-0.75	0.25	0	-0.875	0.024793388	0.024793388	0.082644628	0.033057851	0	0	0.033057851	0.132231405	0.20661157	0.462809917	0	0.409090909	0.045454545
20672->	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	-0.125	0.859504132	0	0	0	0	0	0.140495868	0	0	0	0	0.409090909	0.5
21059->	0.25	0.5	0.5	0.25	0.5	0.5	0.5	0.125	0.5	0.5	0.5	0.25	0.5	0.5	0.25	0.25	-0.25	0	0	0	-0.25	0.25	0	0.25	0	0	0.25	-0.125	0	0.375	0	0	0.181818182	0.132231405	0.05785124	0.132231405	0.008264463	0	0.123966942	0.190082645	0.157024793	0.016528926	0	0.409090909	0.590909091
21159->	0.5	1	0.125	0.125	0.5	1	0	0.125	1	1	0.125	0.125	1	1	0	0.125	-0.5	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0.5	0.875	0	-0.125	0.123966942	0.165289256	0.190082645	0.165289256	0.024793388	0.008264463	0.140495868	0.074380165	0.082644628	0.024793388	0	0.409090909	0.5
21636->	0.25	0.125	0.125	0	0.125	0.25	0.125	0	0.25	0.125	0.125	0.5	0.25	0.25	0.125	0.25	0	0	0	-0.5	0.125	0.125	0.125	-0.375	-0.125	0	0	-0.25	0	0.25	0	-0.125	0.20661157	0.371900826	0.066115702	0	0	0	0.082644628	0	0.272727273	0	0	0.409090909	0.772727273
21637->	0.125	0	0.125	0	0.125	0	0.125	0.125	0.125	0.5	0.125	0.5	0.125	0.25	0	0.5	0	-0.5	0	-0.5	0.125	0.125	-0.375	-0.375	0	-0.25	0.125	-0.375	0	-0.125	-0.125	-0.5	0.181818182	0.404958678	0.090909091	0.008264463	0	0	0.165289256	0.024793388	0.123966942	0	0	0.409090909	0.681818182
21670->	0	1	0.125	0	0.125	0.25	0	0	0.5	0.5	0	0.125	0.5	0.5	0	0	-0.5	0.5	0.125	-0.125	-1	0.125	0	-0.125	-0.375	-0.25	0	0	0.125	0.25	0	0	0.157024793	0.256198347	0.066115702	0	0	0	0.347107438	0.090909091	0.082644628	0	0	0.409090909	0.863636364
22245->	0.5	1	0.125	0.125	1	1	0.125	0.125	1	0.5	0	0.125	0.25	0.5	0	0.125	-0.5	0.5	0.125	0	-0.5	0	0.5	-0.125	0.75	0.5	0.125	0	0.875	0.875	-0.25	-0.125	0.297520661	0.157024793	0.074380165	0.05785124	0	0	0.338842975	0.041322314	0.033057851	0	0	0.409090909	0.5
22654->	0.25	0.25	0.5	0.5	0.25	0.25	0.25	0.25	0.25	0.5	0.25	0.25	0.5	0.5	0.25	0.25	0	-0.25	0.25	0.25	0	0	-0.25	0	-0.25	-0.25	0	0	0	0	0	0	0.024793388	0.082644628	0.082644628	0.297520661	0.082644628	0	0.132231405	0.041322314	0.256198347	0	0	0.409090909	0.318181818
22722->	0.25	0	0.125	0	0.25	0.125	0	0	0.25	0.125	0.125	0	0.125	0	0.125	0	0	-0.125	0	0	0.25	0.125	0.125	0.125	0.125	0.125	-0.125	0	0.25	0.125	0.125	0.125	0.32231405	0.173553719	0	0	0	0	0.495867769	0.008264463	0	0	0	0.409090909	0.590909091
22780->	0.125	0	0	0.125	0.125	0	0	0.125	0.125	0	0	0	0.125	0	0	0	0	0	0	0.125	0.125	-0.125	0.125	0	0	0	0	0.125	0.125	-0.125	0.125	0	0.033057851	0	0	0	0	0	0.966942149	0	0	0	0	0.409090909	0.5
22813->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0	-0.125	0.94214876	0.05785124	0	0	0	0	0	0	0	0	0	0.409090909	0.5
22816->	0	0	0	1	0	0	0	0.125	0	0	0	0.5	0	0	0	0.125	0	0	0	0.5	0	-1	0	-0.5	0	0	0	0	0	-0.125	0	-0.125	0.892561983	0.099173554	0	0	0	0	0.008264463	0	0	0	0	0.409090909	0.5
22845->	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0.125	-0.125	0.125	0.94214876	0.05785124	0	0	0	0	0	0	0	0	0	0.409090909	0.5
23354->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909090909	0.090909091	0	0	0	0	0	0	0	0	0	0.409090909	0.5
23379->	0.125	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0.125	0	0	0	0	0.125	0	0.125	0	0	0	0	-0.125	-0.125	0	0	0	0.776859504	0.223140496	0	0	0	0	0	0	0	0	0	0.409090909	0.5
23387->	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	-0.125	0.125	-0.125	-0.125	0	-0.125	-0.125	0.669421488	0.330578512	0	0	0	0	0	0	0	0	0	0.409090909	0.409090909
23900->	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	-0.125	0.892561983	0	0	0	0	0	0.107438017	0	0	0	0	0.409090909	0.5
24330->	0.25	1	0.25	0	0.5	1	0.125	0.125	0.25	1	0.125	0	0.125	1	0.25	0.125	0	0	0.125	0	-0.75	0.25	-0.75	0.125	0.375	0	-0.125	0	0.375	0.875	-0.875	0.125	0.429752066	0.231404959	0.024793388	0.024793388	0	0	0.223140496	0.066115702	0	0	0	0.409090909	0.409090909
24362->	1	0.25	0	0.125	1	0.25	0.125	0.125	1	1	0	0.125	1	0.25	0.125	0.125	0	-0.75	0	0	0.75	-0.125	0	-0.125	0	0	0	0	0.875	0.125	0.75	0	0.305785124	0.140495868	0.033057851	0.099173554	0	0	0.272727273	0.074380165	0.049586777	0.024793388	0	0.409090909	0.5
24424->	1	0	1	0.5	1	0	1	0.25	1	0	1	0.5	1	0	1	0.5	0	0	0	0	1	0.5	1	0.5	0	0	0	-0.25	0	-0.25	1	0.5	0.033057851	0.363636364	0.190082645	0.140495868	0.272727273	0	0	0	0	0	0	0.409090909	0.863636364
25477->	0.5	0.25	1	0	0.5	0.25	1	0	0.5	0.5	0.5	1	0.5	0.5	1	1	0	-0.25	0.5	-1	0.25	1	0	-0.5	0	-0.25	0	-1	-0.5	0.25	0	0	0	0.26446281	0.140495868	0.32231405	0.148760331	0	0.008264463	0.016528926	0.033057851	0.049586777	0.016528926	0.409090909	0.772727273
25989->	0.5	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	-0.5	0	0	0	-0.5	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0.008264463	0.016528926	0.148760331	0.157024793	0	0	0.024793388	0.330578512	0.223140496	0.090909091	0.409090909	0.772727273
26552->	0.5	0.5	0.25	1	1	0.25	0.25	1	0.5	0.25	0.25	1	0.5	0.25	1	1	0	0.25	0	0	0	-0.75	0.25	-0.75	0.5	0	-0.75	0	0.75	-0.75	0.25	0	0.363636364	0.181818182	0.074380165	0.033057851	0.016528926	0	0.272727273	0.024793388	0.033057851	0	0	0.409090909	0.590909091
26633->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884297521	0.115702479	0	0	0	0	0	0	0	0	0	0.409090909	0.5
26635->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917355372	0.082644628	0	0	0	0	0	0	0	0	0	0.409090909	0.5
28305->	0	0.125	0	0	0	1	0	0	0	0.125	0	0	0	1	0	0	0	0	0	0	-0.125	0	-0.125	0	0	0	0	0	0	1	-1	0	0.710743802	0.289256198	0	0	0	0	0	0	0	0	0	0.409090909	0.5
29246->	0.25	0.125	0.25	0	0.125	0.125	0.25	0	1	0.125	1	0	0.5	0.125	1	0.125	-0.75	0	-0.75	0	0.125	0.25	0.875	1	-0.375	0	-0.75	-0.125	-0.125	0.125	0.375	0.875	0.371900826	0.619834711	0	0	0	0	0.008264463	0	0	0	0	0.409090909	0.5
29891->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876033058	0.123966942	0	0	0	0	0	0	0	0	0	0.409090909	0.5
29904->	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0.892561983	0.107438017	0	0	0	0	0	0	0	0	0	0.409090909	0.5
30238->	1	0.5	0.25	0.125	1	0.5	0.25	0.125	0.5	1	0.25	0.125	0.5	1	0.25	0.125	0.5	-0.5	0	0	0.5	0.125	-0.5	0.125	0.5	-0.5	0	0	0.75	0.375	-0.5	0.125	0.52892562	0.148760331	0.074380165	0.033057851	0	0	0.140495868	0.049586777	0.024793388	0	0	0.409090909	0.318181818
30332->	0.125	0.125	0.25	0	0.125	0.125	0.125	0.125	0.125	0	0.125	0	0.125	0.125	0.25	0	0	0.125	0.125	0	0	0.25	0.125	0.125	0	0	-0.125	0.125	0	0	0	0.25	0.429752066	0.512396694	0.008264463	0	0	0	0.049586777	0	0	0	0	0.409090909	0.5
30334->	0.125	0.25	0.125	0.125	0.125	0.5	0	0	0.125	0.25	0.125	0.125	0.125	1	0	0	0	0	0	0	-0.125	0	-0.125	0	0	-0.5	0	0	0.125	0.5	-0.875	0	0.520661157	0.148760331	0	0	0	0	0.330578512	0	0	0	0	0.409090909	0.318181818
30843->	1	0.125	1	0.125	1	0.125	1	0.125	1	0.125	1	0.25	1	0.125	1	0.125	0	0	0	-0.125	0.875	0.875	0.875	0.75	0	0	0	0	0	0	0.875	0.875	0.115702479	0.685950413	0.099173554	0.090909091	0	0	0.008264463	0	0	0	0	0.409090909	0.772727273
30957->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	-0.125	0.834710744	0.008264463	0	0	0	0	0.157024793	0	0	0	0	0.409090909	0.5
30989->	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0.125	0.876033058	0	0	0	0	0	0.123966942	0	0	0	0	0.409090909	0.5
31499->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900826446	0.099173554	0	0	0	0	0	0	0	0	0	0.409090909	0.5
31533->	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0.917355372	0.082644628	0	0	0	0	0	0	0	0	0	0.409090909	0.5
31929->	0.25	0.125	0.125	0.25	0.125	0.125	0.125	0.25	1	0.125	0.5	0.25	0.125	0.125	0.5	0.125	-0.75	0	-0.375	0	0.125	-0.125	0.875	0.25	0	0	-0.375	0.125	0	-0.125	0	0.375	0.256198347	0.73553719	0	0	0	0	0.008264463	0	0	0	0	0.409090909	0.590909091
31996->	0.5	0.125	0.125	1	0.125	0.25	0	0.5	0	0.25	0.125	0.125	0	0.25	0.125	0.125	0.5	-0.125	0	0.875	0.375	-0.875	-0.25	0	0.125	0	-0.125	0.375	0.125	-0.25	-0.25	0	0.033057851	0.033057851	0.066115702	0.553719008	0	0	0.090909091	0.157024793	0.066115702	0	0	0.409090909	0.863636364
32584->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884297521	0	0	0	0	0	0.115702479	0	0	0	0	0.409090909	0.5
32586->	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	-0.125	0.826446281	0.008264463	0	0	0	0	0.165289256	0	0	0	0	0.409090909	0.5
32617->	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818181818	0	0	0	0	0	0.181818182	0	0	0	0	0.409090909	0.5
32618->	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125	0	0	0.125	0.834710744	0	0	0	0	0	0.165289256	0	0	0	0	0.409090909	0.5
33659->	0.5	1	0.125	0.125	1	1	0.125	0.25	0.5	0.5	0.125	0.125	0.5	0.5	0.125	0.25	0	0.5	0	0	-0.5	0	0	0	0.5	0.5	0	0	0.875	0.75	0	-0.125	0.280991736	0.41322314	0.066115702	0	0	0	0.082644628	0.033057851	0.115702479	0.008264463	0	0.409090909	0.409090909
34680->	0.5	0.5	0.125	0	0.25	0.5	0.25	0	0.25	0.5	0.125	0.125	0.25	0.5	0.25	0.125	0.25	0	0	-0.125	0	0.125	-0.25	0	0	0	0	-0.125	0	0.5	-0.25	0.125	0.033057851	0.074380165	0.041322314	0.173553719	0.016528926	0	0.314049587	0.157024793	0.165289256	0.024793388	0	0.409090909	0.409090909
35287->	1	1	0.125	0.125	1	1	0.25	0.125	1	1	0.25	0.25	1	1	0.125	0.25	0	0	-0.125	-0.125	0	0	0	0	0	0	0.125	-0.125	0.75	0.875	0	-0.125	0.033057851	0.107438017	0.066115702	0.297520661	0.066115702	0	0.074380165	0	0.165289256	0.181818182	0.008264463	0.409090909	0.863636364
