19366->,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.008,0.066,0.058,0.43,0,0,0.017,0.132,0.289,0,0,0.682,0.318
19367->,0.25,0.25,0.125,1,0.5,0.25,0.125,1,0.25,0.5,0.125,1,0.25,0.25,0.125,1,0.446,0.066,0.058,0.05,0,0,0.099,0.074,0.198,0.008,0,0.591,0.318
19396->,0.5,0.5,0.5,1,0.25,0.25,0.5,1,0.5,0.5,0.5,0.5,0.5,0.25,0.25,1,0.017,0.058,0.074,0.355,0,0,0.033,0.099,0.322,0.041,0,0.682,0.318
19397->,0.5,1,0.5,1,0.5,1,0.25,1,0.5,0.5,0.5,0.5,0.25,1,0.5,1,0.025,0.041,0.033,0.198,0.05,0,0.05,0.174,0.273,0.149,0.008,0.864,0.682
19398->,0.5,1,0.25,1,0.25,1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,1,0.25,0.5,0.033,0.066,0.074,0.281,0.025,0,0.05,0.116,0.314,0.041,0,0.591,0.318
19428->,0.5,0.125,1,0.125,0.25,0,1,0.125,0.5,0.125,0.5,0.125,0.25,0,1,0.125,0.132,0.256,0.107,0.19,0.091,0,0.174,0.008,0.041,0,0,0.682,0.227
19432->,1,0.25,0,0.25,1,0.25,0,0.125,1,0.5,0,0.125,1,0.25,0,0.25,0.116,0.306,0.074,0.347,0,0,0.132,0.025,0,0,0,0.591,0.227
19463->,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.5,1,0.25,1,0.25,1,0.388,0.099,0.066,0.041,0,0,0.058,0.107,0.124,0.116,0,0.682,0.136
19465->,0.25,0.25,0.5,1,0.125,1,0.5,1,0.125,1,1,1,0.25,1,1,1,0,0.017,0.05,0.174,0.041,0,0.025,0.107,0.397,0.19,0,0.591,0.136
19466->,0.5,1,0.125,0.125,0.5,1,0.125,0.125,1,1,0.125,0.125,1,1,0,0.5,0.083,0.116,0.083,0.157,0,0,0.165,0.157,0.231,0.008,0,0.591,0.227
19495->,1,0.5,1,1,1,0.5,1,0.5,1,1,1,0.125,1,0.5,1,0.25,0.025,0.074,0.099,0.347,0.339,0,0.041,0.033,0.041,0,0,0.682,0.136
19496->,1,1,0.25,0.5,1,0.5,1,0.5,1,0.125,1,0.125,1,0.25,1,0.25,0.033,0.074,0.174,0.24,0.355,0,0.008,0.074,0.033,0.008,0,0.045,0.136
19497->,0.25,0.5,1,1,1,0.5,1,1,1,0.125,1,1,1,0.25,1,0.25,0.033,0.033,0.14,0.231,0.289,0.025,0.107,0.033,0.058,0.05,0,0.591,0.136
19498->,1,1,0.125,0.125,1,1,0.125,0.125,1,1,0.125,0.25,1,0.25,0.5,0.125,0.025,0.165,0.05,0.207,0.05,0,0.149,0.091,0.19,0.074,0,0.591,0.136
19504->,0.125,0.25,0,1,0.125,0.125,0,0.5,0.125,0.25,0,0.5,0.125,0.125,0,0.5,0.372,0.124,0.058,0.05,0.05,0.017,0.132,0.033,0.165,0,0,0.591,0.864
19526->,1,0.5,0.5,0.25,1,0.5,0.5,0.125,1,0.5,1,0.25,1,0.25,0.5,1,0.24,0.413,0.041,0.025,0,0,0.033,0.041,0.207,0,0,0.682,0.136
19529->,0.5,0.125,1,0.5,0.5,0.125,1,1,0.125,0.25,1,0.5,0.25,0.5,0.25,1,0.017,0.033,0.198,0.579,0.033,0,0.017,0.05,0.074,0,0,0.591,0.136
19530->,1,0.5,0.125,0.125,1,1,0.125,0.125,1,0.5,0.25,0.25,0.25,1,0.125,0.125,0.099,0.215,0.165,0.116,0,0,0.149,0.124,0.124,0.008,0,0.591,0.136
19536->,0.25,1,1,0.5,0.125,0.5,0.5,0.25,0.25,0.25,0.5,1,0.125,0.5,0.5,0.5,0,0.05,0.074,0.488,0.041,0.017,0.017,0.083,0.223,0.008,0,0.591,0.864
19537->,1,0.5,0.125,0.5,0.5,0.25,0.125,1,0.5,1,0.25,0.125,0.5,0.5,1,0.5,0.074,0.124,0.058,0.116,0.182,0,0.091,0.083,0.273,0,0,0.591,0.864
19574->,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0.066,0,0,0,0,0.132,0,0,0,0,0.591,0.773
19877->,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.125,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.083,0.182,0.149,0.165,0,0,0.174,0.074,0.174,0,0,0.682,0.318
19907->,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.207,0.025,0.124,0.347,0.008,0,0.05,0.14,0.099,0,0,0.682,0.318
19909->,0.5,0.5,0.25,0.25,0.25,0.5,0.125,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.008,0.083,0.074,0.339,0,0,0.041,0.066,0.388,0,0,0.682,0.318
19910->,0.25,0.25,0.25,1,0.125,0.25,0.125,1,0.25,0.25,0.125,1,0.5,0.25,0.125,1,0.182,0.165,0.083,0.017,0,0,0.256,0.107,0.19,0,0,0.591,0.318
19939->,0.5,0.5,0.25,1,0.5,0.25,0.5,1,0.5,0.5,0.5,1,0.25,0.25,0.5,1,0.017,0.025,0.025,0.231,0.008,0,0.083,0.132,0.421,0.058,0,0.682,0.227
19940->,0.25,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0.25,1,0.05,0.058,0.05,0.19,0.066,0,0.099,0.074,0.322,0.083,0.008,0.682,0.227
19941->,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.5,1,0.25,1,0.25,1,0.25,0.5,0.041,0.05,0.124,0.298,0.025,0,0.091,0.124,0.24,0.008,0,0.591,0.318
19971->,0.5,0.25,1,1,0.25,0.5,1,1,0.5,0.125,1,0.125,0.25,0,1,0.125,0.041,0.198,0.041,0.331,0.132,0,0.058,0.017,0.132,0.05,0,0.682,0.227
19973->,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,1,0.125,1,0.25,1,0.125,0.5,0.25,0.215,0.24,0.124,0.132,0.033,0,0.107,0.041,0.083,0.025,0,0.591,0.318
19975->,1,0.25,0,0.25,1,0.25,0,0.25,1,0.25,0,0.25,1,0.25,0,0.125,0.231,0.256,0.074,0.149,0,0,0.223,0.066,0,0,0,0.591,0.136
19976->,0,0.25,0.125,0,0,0.25,0.125,0.125,0,0.25,0,0.5,0,0.125,0.125,0.5,0.182,0.24,0.074,0.14,0,0,0.331,0.033,0,0,0,0.409,0.591
19977->,0.125,0,0,0.125,0.125,0.125,0,0,0,0.5,0,0.125,0.125,0.5,0,0.125,0.24,0.074,0,0,0,0,0.612,0.074,0,0,0,0.409,0.591
20008->,0.25,1,0,1,0.25,0.5,0.125,1,0.25,0.25,0.5,1,0.125,1,0.5,1,0.033,0.041,0.058,0.273,0.033,0,0.025,0.14,0.306,0.091,0,0.591,0.227
20009->,0,1,0.125,0.125,0.125,1,0,0,0.5,1,0.125,0.125,0.5,1,0.125,0.125,0.083,0.182,0.058,0.091,0,0,0.24,0.099,0.223,0.025,0,0.591,0.136
20038->,1,0.5,1,1,1,1,0.5,0.125,1,0.5,1,1,1,0.5,1,0.5,0.05,0.149,0.091,0.331,0.017,0,0.091,0.116,0.107,0.05,0,0.682,0.136
20039->,1,1,1,1,0.5,0.125,0.5,0.5,1,1,0.25,0.5,1,0.5,1,0.5,0.033,0.033,0.215,0.223,0,0,0.017,0.132,0.231,0.116,0,0.682,0.136
20040->,1,1,1,1,0.5,0.5,1,1,0.25,0.5,1,1,1,0.5,1,1,0.025,0.033,0.099,0.157,0.14,0.008,0.05,0.041,0.273,0.174,0,0.591,0.045
20047->,0.125,0.5,0,0.5,0.125,0.125,0.125,0.5,0.125,0.25,0,1,0.125,0.125,0,0.5,0.116,0.091,0.017,0.19,0.149,0.008,0.149,0.058,0.215,0.008,0,0.591,0.864
20048->,0,0.5,0.25,0.125,0.125,0.5,0.125,1,0,1,0.25,0.125,0,0.5,0.125,0.125,0.074,0.157,0.033,0.083,0.017,0,0.099,0.091,0.438,0.008,0,0.591,0.864
20049->,0.25,0.125,0.125,0.5,0.125,1,0,1,0.25,0.125,0,0.125,0.125,0.125,0,0.5,0.041,0.19,0.107,0.041,0,0,0.083,0.041,0.496,0,0,0.045,0.864
20050->,0.125,0.5,0.125,0.5,0,1,0.125,0.5,0,0.125,0.125,0.5,0,0.5,0.125,0.25,0.066,0.174,0.066,0.083,0.008,0,0.157,0.099,0.347,0,0,0.591,0.864
20069->,1,0.5,0.5,1,1,0.5,1,1,1,0.5,0.5,0.25,1,0.5,0.5,0.125,0.207,0.182,0.083,0.041,0.033,0,0.19,0.099,0.165,0,0,0.682,0.136
20070->,0.5,1,1,1,1,1,0.125,1,0.5,0.25,1,1,0.5,0.125,0.5,0.5,0.025,0.083,0.157,0.24,0.331,0,0.066,0.083,0.017,0,0,0.318,0.045
20071->,1,1,1,0.125,0.125,1,0.5,0.5,1,1,0.5,0.125,0.5,0.5,0.5,0.125,0.017,0.091,0.14,0.273,0.364,0,0.008,0.017,0.091,0,0,0.045,0.045
20073->,1,0.25,0.125,0.125,1,0.25,0.125,0.125,1,0.5,0.125,0.125,1,1,0.125,0.125,0.099,0.165,0.149,0.157,0.008,0,0.207,0.107,0.107,0,0,0.591,0.136
20079->,0.5,0.25,0.5,1,0.125,0.25,0.5,0.5,0.25,1,1,0.5,0.125,0.5,0.5,0.25,0.033,0.083,0.099,0.43,0,0,0.041,0.066,0.248,0,0,0.591,0.864
20080->,0.5,1,0.125,0.5,0.5,0.5,1,0.5,1,0.5,0.125,0.5,0.5,0.25,0.125,1,0.017,0.017,0.025,0.174,0.264,0,0.05,0.165,0.289,0,0,0.591,0.864
20082->,0.5,0.25,0.5,1,1,0.25,0.5,1,0.125,1,0.5,0.5,0.5,1,0.25,1,0.008,0.017,0.05,0.198,0.306,0.017,0.05,0.149,0.182,0.025,0,0.591,0.864
20450->,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.125,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.174,0.066,0.066,0.248,0,0,0.066,0.116,0.256,0.008,0,0.682,0.318
20452->,0.5,0.25,0.125,0.25,0.25,0.25,0.125,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.125,0.25,0.008,0.025,0.083,0.24,0,0,0.041,0.149,0.455,0,0,0.682,0.227
20482->,0.25,0.5,0.125,0.5,0.25,0.25,0.125,0.5,0.5,0.5,0.25,1,0.5,0.25,0.5,1,0.017,0.017,0.074,0.331,0,0,0.083,0.124,0.322,0.033,0,0.682,0.227
20483->,0.125,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.25,1,0.5,0.5,0.5,1,0.5,0.5,0.033,0.066,0.091,0.38,0.025,0,0.05,0.107,0.174,0.074,0,0.591,0.318
20484->,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.05,0.124,0.083,0.347,0.008,0,0.025,0.149,0.207,0.008,0,0.591,0.318
20513->,0.5,0.125,0.5,0.5,0.25,0.125,0.25,1,0.5,0.25,0.5,0.25,0.25,0.125,0.25,0.5,0.165,0.446,0.116,0.198,0.017,0,0.058,0,0,0,0,0.682,0.318
20514->,0.5,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.25,1,1,0.25,0.5,1,1,0,0.025,0.058,0.372,0.099,0,0.008,0.033,0.331,0.074,0,0.591,0.227
20516->,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.281,0.124,0.041,0.174,0.017,0,0.149,0.099,0.091,0.025,0,0.682,0.227
20550->,0.125,0.5,0.125,1,0.125,0.25,0,0.25,0.25,1,0.25,1,0.25,0.5,0.25,0.5,0.025,0.074,0.091,0.413,0,0,0.066,0.306,0.025,0,0,0.045,0.227
20551->,0.125,1,0.125,0.5,0,0.25,0,0.25,0.25,1,0,1,0.25,0.5,0.125,1,0.058,0.099,0.107,0.347,0,0,0.05,0.099,0.223,0.017,0,0.591,0.227
20552->,0.125,0.5,0.125,0,0,0.25,0,0,0,1,0.125,0.125,0.125,1,0,0,0.388,0.215,0.05,0.091,0,0,0.14,0.017,0.091,0.008,0,0.591,0.136
20581->,1,0.5,0.5,1,1,0.25,0.25,1,1,0.5,1,1,1,1,0.5,0.125,0.066,0.107,0.174,0.058,0,0,0.05,0.107,0.19,0.248,0,0.682,0.136
20582->,0.5,1,1,1,0.25,1,0.25,1,1,1,1,1,0.5,0.125,0.5,0.5,0.017,0.058,0.091,0.066,0,0,0.017,0.017,0.372,0.364,0,0.318,0.136
20583->,1,1,0.5,1,0.25,1,0.25,1,1,1,1,1,0.5,0.5,1,1,0.008,0.008,0.074,0.207,0.074,0.033,0.025,0.025,0.372,0.174,0,0.591,0.045
20584->,0.5,1,0,0.125,0.25,1,0,0,1,1,0.125,0.125,1,1,0,0.125,0.14,0.099,0.058,0.083,0.05,0.008,0.306,0.14,0.116,0,0,0.591,0.227
20590->,0.125,1,0.5,1,0.125,0.25,1,0.5,0.125,0.5,0,0.5,0.125,0.125,0.125,0.5,0.132,0.033,0.058,0.281,0.124,0.017,0.066,0.033,0.248,0.008,0,0.591,0.864
20591->,0.5,1,0.125,0.125,1,0.5,0.25,1,0,0.5,0.25,0.125,0.125,0.5,0.125,1,0.074,0.157,0.132,0.124,0.182,0,0.025,0.074,0.231,0,0,0.591,0.864
20593->,1,0.5,0.5,1,0.5,0.5,1,0.5,0.125,0.5,0.125,0.5,0,1,0.125,0.5,0.05,0.099,0.099,0.207,0.165,0,0.107,0.083,0.182,0.008,0,0.591,0.864
20612->,1,0.5,0.5,1,1,0.5,0.25,0.5,1,0.5,0.5,1,1,0.5,1,1,0.033,0.132,0.174,0.149,0.099,0,0.107,0.165,0.14,0,0,0.682,0.045
20613->,0.5,1,1,1,0.25,0.5,1,0.25,0.5,1,1,1,1,1,0.125,1,0.025,0.033,0.132,0.207,0.463,0,0.025,0.083,0.033,0,0,0.409,0.045
20614->,1,1,1,1,1,0.25,1,0.5,1,1,1,0.125,0.125,1,0.5,0.5,0,0.041,0.099,0.14,0.438,0,0.058,0.083,0.14,0,0,0.045,0.136
20615->,1,1,1,1,1,0.5,1,1,1,0.125,1,0.25,0.5,0.5,1,0.25,0.008,0.041,0.107,0.306,0.231,0,0.05,0.05,0.132,0.074,0,0.591,0.045
20616->,1,1,0.125,0.125,1,1,0,0.125,1,0.25,0.125,0.125,1,0.25,0.125,0.125,0.14,0.149,0.066,0.124,0,0,0.182,0.124,0.174,0.041,0,0.591,0.136
20621->,0.125,0.125,1,0.5,0.125,0,0.25,0.25,0.125,0.125,0.5,0.25,0.125,0,0.125,0.25,0.314,0.471,0.124,0.008,0,0,0.041,0.033,0.008,0,0,0.591,0.045
20622->,1,0.5,1,1,0.25,0.25,0.5,1,0.5,0.25,0.5,1,0.125,0.25,0.5,0.5,0.033,0.066,0.223,0.256,0,0,0.091,0.107,0.215,0.008,0,0.591,0.864
20623->,1,1,0.125,0.125,0.5,1,1,1,0.5,1,0.125,0.5,0.5,0.5,1,0.5,0.025,0.041,0.116,0.174,0.116,0,0.083,0.074,0.314,0.058,0,0.591,0.864
20625->,0.5,1,1,1,0.5,1,0.5,1,0.5,0.25,0.5,1,1,0.25,0.5,1,0.041,0.033,0.074,0.306,0.058,0,0.033,0.074,0.256,0.124,0,0.591,0.682
20993->,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.125,0.207,0.116,0.174,0.099,0,0,0.083,0.091,0.231,0,0,0.682,0.318
20994->,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.125,0.5,0.25,0.5,0.125,0.25,0.25,0.041,0.058,0.058,0.041,0,0,0.083,0.107,0.587,0.025,0,0.591,0.318
20995->,0.25,0.5,0.125,0.25,0.25,0.5,0.125,0.25,0.5,0.25,0.125,0.25,0.25,0.25,0.125,0.25,0.099,0.041,0.033,0.14,0,0,0.083,0.124,0.479,0,0,0.682,0.318
21025->,0.5,1,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.125,0.5,0.25,0.25,0.125,0.5,0.033,0.033,0.05,0.554,0,0,0.132,0.132,0.066,0,0,0.682,0.227
21026->,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.125,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.017,0.041,0.058,0.537,0.041,0,0.116,0.083,0.107,0,0,0.591,0.318
21027->,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.033,0.058,0.157,0.281,0,0,0.083,0.091,0.289,0.008,0,0.591,0.318
21056->,0.5,0.25,1,0.25,0.5,0.125,0.5,1,0.5,0.125,0.5,0.5,0.25,0.125,0.25,1,0.116,0.132,0.215,0.256,0.025,0,0.066,0.058,0.091,0.041,0,0.773,0.227
21057->,1,0.25,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.25,1,0.5,1,0,0.025,0.008,0.215,0.033,0,0.025,0.107,0.479,0.107,0,0.682,0.227
21058->,0.5,0.5,0.25,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.017,0.025,0.025,0.231,0.099,0,0.033,0.041,0.397,0.124,0.008,0.682,0.227
21059->,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.125,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.182,0.124,0.19,0.157,0.017,0,0.132,0.058,0.132,0.008,0,0.409,0.591
21088->,0.25,0.125,0.25,0,0.125,0.125,1,0,0.125,0.125,0.5,0.125,0.125,0.125,1,0.125,0.562,0.298,0.058,0.033,0,0,0.05,0,0,0,0,0.591,0.318
21092->,0.25,1,0.25,0.125,0.125,1,0.25,0.25,0.25,1,0.125,0.5,0.25,1,0.125,0.25,0.215,0.223,0.107,0.19,0,0,0.157,0.099,0.008,0,0,0.591,0.136
21095->,0.125,0.5,0.125,0,0,0.5,0,0,0.125,0.5,0.125,0,0,0.25,0,0,0.38,0.198,0.025,0.05,0,0,0.322,0.017,0.008,0,0,0.591,0.136
21101->,0.125,0.25,0.25,0.5,0.125,0.5,0.125,1,0.125,0.125,0.25,0.5,0.125,0.125,0.125,1,0.331,0.107,0.05,0.116,0.124,0.008,0.116,0.017,0.132,0,0,0.591,0.864
21124->,1,0.5,0.125,1,1,0.5,0.25,1,1,0.5,0.5,1,1,0.25,0.25,1,0.033,0.05,0.083,0.025,0,0,0.066,0.157,0.264,0.322,0,0.591,0.136
21126->,0.5,1,0.5,0.5,0.25,1,0.5,0.5,1,1,0.5,1,0.25,1,0.25,1,0.017,0.041,0.041,0.231,0.058,0.008,0.025,0.058,0.413,0.107,0,0.591,0.136
21127->,0.5,0.5,0,0.125,0.5,0.5,0,0,0.5,1,0,0.125,0.25,1,0,0,0.107,0.223,0.066,0.107,0,0,0.306,0.132,0.058,0,0,0.591,0.227
21133->,0.25,1,0.5,1,0.5,0.5,1,1,0.125,1,0.5,1,0.125,0.25,1,0.5,0.041,0.025,0.074,0.322,0.017,0,0.091,0.05,0.355,0.025,0,0.591,0.864
21134->,0.5,1,0.25,1,1,1,0.25,0.25,0.5,1,0.125,0.125,1,0.5,0.25,1,0.017,0.041,0.05,0.165,0.298,0,0.066,0.174,0.19,0,0,0.591,0.864
21135->,0.25,1,0.25,1,0.25,0.25,0.25,1,0.125,0.125,1,0.5,0.25,1,0.5,0.5,0.025,0.074,0.074,0.058,0.413,0.025,0.058,0.132,0.14,0,0,0.045,0.864
21155->,1,1,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,1,0.5,0.25,0.5,0.017,0.091,0.132,0.322,0.099,0,0.058,0.14,0.132,0.008,0,0.682,0.045
21156->,0.5,0.5,1,1,0.5,0.5,1,0.125,0.5,1,1,1,0.25,0.5,1,0.25,0.083,0.157,0.182,0.198,0.182,0,0.074,0.074,0.05,0,0,0.591,0.136
21158->,1,1,0.5,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.008,0.008,0.083,0.264,0.19,0.041,0.033,0.041,0.182,0.14,0.008,0.591,0.045
21164->,0.125,0.125,1,0.25,0.125,0,0.5,0.25,0.125,0.125,1,0.5,0.125,0,0.25,0.25,0.165,0.702,0.033,0.041,0,0,0.008,0.041,0.008,0,0,0.591,0.045
21166->,1,1,1,1,1,0.25,0.25,1,1,1,0.125,0.125,0.5,1,1,1,0.033,0.05,0.124,0.132,0.066,0,0.074,0.033,0.223,0.256,0.008,0.591,0.864
21168->,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,0.5,1,0.5,1,0.017,0.05,0.099,0.223,0.066,0,0,0.025,0.223,0.256,0.041,0.591,0.864
21183->,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.298,0,0,0,0,0,0.702,0,0,0,0,0.045,0.591
21536->,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.132,0.083,0.017,0.107,0,0,0.198,0.074,0.388,0,0,0.682,0.318
21538->,0.125,0.25,0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.5,0.125,0.25,0.25,0.5,0.125,0.25,0.099,0.124,0.041,0.083,0,0,0.165,0.091,0.397,0,0,0.591,0.318
21568->,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,1,0.25,0.5,0.5,0.5,0.25,0.5,0,0.05,0.008,0.603,0,0,0.149,0.157,0.033,0,0,0.045,0.227
21569->,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.033,0.05,0.058,0.554,0.008,0,0.099,0.124,0.074,0,0,0.682,0.227
21570->,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.083,0.083,0.124,0.107,0.008,0,0.083,0.174,0.322,0.017,0,0.591,0.318
21599->,0.5,0.5,0.25,0.5,0.5,0.25,0.25,1,0.5,0.25,1,0.25,0.5,0.125,0.5,1,0.124,0.058,0.107,0.322,0.008,0,0.058,0.058,0.231,0.033,0,0.682,0.227
21600->,0.25,0.5,0.5,1,0.25,1,0.25,1,1,0.25,0.5,0.5,0.5,1,0.5,1,0.033,0.066,0.041,0.132,0.025,0,0.107,0.124,0.372,0.091,0.008,0.682,0.227
21601->,0.5,1,0.25,0.5,0.25,1,0.25,1,0.5,0.5,0.25,0.5,0.5,1,0.5,0.5,0.025,0.041,0.058,0.256,0.033,0,0.033,0.025,0.438,0.091,0,0.682,0.227
21613->,0.25,0.125,0,0,0.125,0.25,0,0.125,0.125,0.25,0,0.125,0.125,0.125,0,1,0.595,0.107,0.033,0,0,0,0.223,0.041,0,0,0,0.591,0.773
21631->,0.5,0.25,0.5,0,0.25,0.125,1,0.5,0.25,0.125,0.25,0,0.125,0.125,1,0,0.289,0.322,0.074,0.165,0.058,0,0.074,0.008,0.008,0,0,0.682,0.227
21636->,0.25,0.125,0.125,0,0.125,0.25,0.125,0,0.25,0.125,0.125,0.5,0.25,0.25,0.125,0.25,0.207,0.083,0,0.273,0,0,0.372,0.066,0,0,0,0.409,0.773
21637->,0.125,0,0.125,0,0.125,0,0.125,0.125,0.125,0.5,0.125,0.5,0.125,0.25,0,0.5,0.182,0.165,0.025,0.124,0,0,0.405,0.091,0.008,0,0,0.409,0.682
21644->,0.125,0.25,0.125,1,0.125,0.25,0.25,0.5,0.125,0.25,0.25,0.5,0.125,0.5,0.125,1,0.107,0.05,0.033,0.174,0.116,0,0.058,0.132,0.322,0.008,0,0.591,0.864
21645->,0.125,1,0,0.5,0.25,0.5,0.125,0.5,0.25,0.5,0.125,0.25,0.125,1,1,0.25,0.091,0.124,0.083,0.041,0.074,0,0.074,0.083,0.413,0.017,0,0.591,0.773
21646->,0,0.5,0.125,1,0.125,0.5,0.25,0.5,0.125,0.25,0.125,0.25,1,0.25,0.125,0.25,0.041,0.083,0.091,0.099,0.091,0,0.099,0.066,0.43,0,0,0.045,0.773
21647->,0.125,1,0.125,0.125,0.25,0.5,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0.223,0.116,0.083,0.132,0.017,0,0.215,0.058,0.157,0,0,0.591,0.773
21667->,1,0.5,0.125,0,1,0.25,0.25,0.125,1,0.5,0.125,1,1,0.5,0.25,1,0.017,0.041,0.066,0.174,0,0,0.165,0.298,0.14,0.099,0,0.682,0.136
21669->,0,1,0,1,0,0.5,0.125,0.25,0.5,1,0.5,0.5,0.25,1,0.5,0.5,0.041,0.033,0.05,0.281,0.017,0,0.041,0.074,0.388,0.074,0,0.591,0.136
21670->,0,1,0.125,0,0.125,0.25,0,0,0.5,0.5,0,0.125,0.5,0.5,0,0,0.157,0.347,0.091,0.083,0,0,0.256,0.066,0,0,0,0.409,0.864
21675->,0.25,0.125,0.25,0.5,0,0.125,0.25,0.125,0.25,0.125,0.25,1,0,0.125,0.5,0.5,0.479,0.24,0.091,0.083,0,0,0.066,0.041,0,0,0,0.591,0.682
21676->,0.25,0.5,1,1,0.25,0.125,0.5,1,0.25,1,0.5,1,0.5,0.5,1,1,0.017,0.058,0.174,0.248,0,0,0.058,0.099,0.322,0.025,0,0.591,0.864
21677->,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0.25,1,1,1,0.25,0.25,0.025,0.05,0.124,0.19,0.24,0,0.074,0.14,0.157,0,0,0.591,0.864
21678->,0.5,1,1,1,0.5,1,0.5,1,0.25,1,0.25,1,0.25,0.25,0.25,1,0.041,0.116,0.074,0.099,0.273,0,0.083,0.215,0.099,0,0,0.045,0.227
21679->,1,1,0.125,0.25,0.5,1,0.125,0.25,0.25,1,0.125,0.5,0.25,1,0.25,0.5,0.116,0.099,0.066,0.215,0.058,0.017,0.107,0.099,0.182,0.041,0,0.591,0.682
21698->,1,0.5,0.5,1,1,0.25,0.25,1,1,1,0.5,0.5,1,0.5,0.5,0.5,0.066,0.165,0.074,0.248,0.017,0,0.124,0.124,0.14,0.041,0,0.682,0.136
21699->,0.5,1,0,1,0.25,1,0.125,1,0.5,0.5,1,1,0.5,0.5,1,0.125,0.025,0.107,0.132,0.149,0,0,0.033,0.099,0.19,0.264,0,0.591,0.136
21700->,0,1,1,1,0.125,1,0.5,1,1,1,1,1,1,0.125,1,1,0.025,0.083,0.149,0.099,0,0,0.041,0.083,0.215,0.306,0,0.591,0.045
21701->,1,1,1,0.5,0.5,1,0.25,0.5,1,1,0.5,1,1,1,0.5,1,0.017,0.033,0.074,0.132,0.157,0.041,0.008,0.05,0.38,0.107,0,0.682,0.318
21702->,1,0.5,0,0.125,0.25,0.5,0,0.125,0.5,1,0.125,0.125,0.5,1,0,0.125,0.099,0.14,0.05,0.074,0.017,0,0.347,0.099,0.174,0,0,0.591,0.136
21708->,0.5,0.25,1,0.25,0.125,0.125,1,0.125,1,0.25,1,1,0.5,0.25,1,0.25,0.033,0.099,0.083,0.281,0.025,0,0.264,0.083,0.099,0.033,0,0.591,0.864
21711->,1,0.5,0.25,0.25,1,1,0.25,0.125,1,1,0.5,1,1,1,0.5,1,0.008,0.025,0.058,0.339,0.157,0,0.025,0.033,0.174,0.182,0,0.136,0.045
22079->,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.149,0.091,0.074,0.058,0,0,0.074,0.124,0.38,0.05,0,0.682,0.318
